HMY,ITYPE,HPOINTER,DTDATE,DSQFT0,DSQFT1,DSQFT2,DSQFT3,DSQFT4,DSQFT5,DSQFT6,DSQFT7,DSQFT8,DSQFT9,DSQFT10,DSQFT11,DSQFT12,DSQFT13,DSQFT14,DSQFT15,sNotes,TDtDate,hUserCreatedBy,dtCreated,hUserModifiedBy,dtLastModified,hForeignDb,sExtReference,hCopyFrom,tRowVersion
1222,4,1004,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Demise for Kids w/o Limits lease,NULL,NULL,NULL,NULL,NULL,NULL,5,5,0x0000000001FAAEB3
1223,4,1005,00:00.0,860,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,6,6,0x0000000001FAAEB4
1224,4,1006,00:00.0,6949,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,7,7,0x0000000001FAAEB5
1225,4,1006,00:00.0,6689,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,8,8,0x0000000001FAAEB6
1226,4,1007,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,9,9,0x0000000001FAAEB7
1227,4,1007,00:00.0,874,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,10,10,0x0000000001FAAEB8
1228,4,1007,00:00.0,1769,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,11,11,0x0000000001FAAEB9
1229,4,1007,00:00.0,853,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,771,771,0x0000000001FAAEBA
1230,4,1008,00:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,12,12,0x0000000001FAAEBB
1231,4,1009,00:00.0,4284,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,13,13,0x0000000001FAAEBC
1232,4,1010,00:00.0,3805,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,14,14,0x0000000001FAAEBD
1233,4,1011,00:00.0,3864,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,15,15,0x0000000001FAAEBE
1234,4,1012,00:00.0,4189,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,16,16,0x0000000001FAAEBF
1235,4,1012,00:00.0,3277,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alberta Stone new lease,NULL,NULL,NULL,NULL,NULL,NULL,17,17,0x0000000001FAAEC0
1236,4,1013,00:00.0,818,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Per J. Kwong request 7/20/21,NULL,NULL,NULL,NULL,NULL,NULL,18,18,0x0000000001FAAEC1
1237,4,1014,00:00.0,8472,8472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,19,19,0x0000000001FAAEC2
1238,4,1015,00:00.0,4227,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,20,20,0x0000000001FAAEC3
1239,4,1015,00:00.0,3388,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J. Kwong request 07/20/21,NULL,NULL,NULL,NULL,NULL,NULL,21,21,0x0000000001FAAEC4
1240,4,1016,00:00.0,878,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,22,22,0x0000000001FAAEC5
1241,4,1017,00:00.0,3338,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,23,23,0x0000000001FAAEC6
1242,4,1018,00:00.0,863,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,24,24,0x0000000001FAAEC7
1243,4,1018,00:00.0,846,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prairie Western new lease,NULL,NULL,NULL,NULL,NULL,NULL,25,25,0x0000000001FAAEC8
1253,480,78,00:00.0,58149,58149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1091,1091,0x0000000001FAB1BF
1254,480,78,00:00.0,57204,57204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1092,1092,0x0000000001FAB1C0
1255,480,79,00:00.0,1756,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1093,1093,0x0000000001FAB1C1
1256,4,1019,00:00.0,17001,17001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,26,26,0x0000000001FAB1E5
1257,4,1020,00:00.0,20748,20748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,27,27,0x0000000001FAB1E6
1258,4,1021,00:00.0,920,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,28,28,0x0000000001FAB1E7
1259,4,1022,00:00.0,9835,9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,29,29,0x0000000001FAB1E8
1260,4,1022,00:00.0,8890,8890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Per Hopewell request 07/28/21,NULL,NULL,NULL,NULL,NULL,NULL,30,30,0x0000000001FAB1E9
1261,4,1023,00:00.0,836,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,31,31,0x0000000001FAB1EA
1262,4,1024,00:00.0,10565,10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,32,32,0x0000000001FAB1EB
1265,480,80,00:00.0,50562,50562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1100,1100,0x0000000001FAB32C
1266,480,80,00:00.0,50596,50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1101,1101,0x0000000001FAB32D
1267,4,1025,00:00.0,9840,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,37,37,0x0000000001FAB359
1268,4,1026,00:00.0,8757,8757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,38,38,0x0000000001FAB35A
1269,4,1026,00:00.0,8791,8791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,39,39,0x0000000001FAB35B
1270,4,1027,00:00.0,3729,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,40,40,0x0000000001FAB35C
1271,4,1028,00:00.0,3580,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,41,41,0x0000000001FAB35D
1272,4,1029,00:00.0,6341,6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,42,42,0x0000000001FAB35E
1273,4,1030,00:00.0,6372,6372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,43,43,0x0000000001FAB35F
1274,4,1031,00:00.0,6408,6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,44,44,0x0000000001FAB360
1275,4,1032,00:00.0,5535,5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,45,45,0x0000000001FAB361
1278,480,81,00:00.0,38495,38495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1104,1104,0x0000000001FAB59A
1279,480,81,00:00.0,38514,38514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105,1105,0x0000000001FAB59B
1280,4,1033,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,46,46,0x0000000001FAB5DD
1281,4,1034,00:00.0,5038,5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,47,47,0x0000000001FAB5DE
1282,4,1035,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,48,48,0x0000000001FAB5DF
1283,4,1036,00:00.0,2530,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,49,49,0x0000000001FAB5E0
1284,4,1037,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,50,50,0x0000000001FAB5E1
1285,4,1038,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,51,51,0x0000000001FAB5E2
1286,4,1038,00:00.0,2519,2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New tenant - area per lease & area certificate,NULL,NULL,NULL,NULL,NULL,NULL,149,149,0x0000000001FAB5E3
1287,4,1039,00:00.0,2410,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,52,52,0x0000000001FAB5E4
1288,4,1040,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,53,53,0x0000000001FAB5E5
1289,4,1041,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,54,54,0x0000000001FAB5E6
1290,4,1042,00:00.0,3760,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,55,55,0x0000000001FAB5E7
1291,4,1043,00:00.0,3773,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,56,56,0x0000000001FAB5E8
1292,4,1044,00:00.0,5984,5984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,57,57,0x0000000001FAB5E9
1295,480,82,00:00.0,18083,18083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1108,1108,0x0000000001FAB984
1296,4,1045,00:00.0,5173,5173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,58,58,0x0000000001FAB9A6
1297,4,1046,00:00.0,2582,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,59,59,0x0000000001FAB9A7
1298,4,1047,00:00.0,2582,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,60,60,0x0000000001FAB9A8
1299,4,1048,00:00.0,2582,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,61,61,0x0000000001FAB9A9
1300,4,1049,00:00.0,5164,5164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,62,62,0x0000000001FAB9AA
1302,480,83,00:00.0,19833,19833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1110,1110,0x0000000001FABA8A
1303,4,1050,00:00.0,6531,6531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,63,63,0x0000000001FABAA4
1304,4,1051,00:00.0,5530,5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,64,64,0x0000000001FABAA5
1305,4,1052,00:00.0,7772,7772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,65,65,0x0000000001FABAA6
1307,480,84,00:00.0,57401,57401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1112,1112,0x0000000001FABB67
1308,480,84,00:00.0,57401,57401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1113,1113,0x0000000001FABB68
1309,480,84,00:00.0,57403,57403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1114,1114,0x0000000001FABB69
1310,4,1053,00:00.0,9456,9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,66,66,0x0000000001FABB8F
1311,4,1053,00:00.0,9482,9482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,745,745,0x0000000001FABB90
1312,4,1054,00:00.0,9432,9432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,67,67,0x0000000001FABB91
1313,4,1054,00:00.0,9403,9403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,68,68,0x0000000001FABB92
1314,4,1054,00:00.0,9459,9459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,746,746,0x0000000001FABB93
1315,4,1055,00:00.0,9432,9432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,69,69,0x0000000001FABB94
1316,4,1055,00:00.0,9352,9352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,747,747,0x0000000001FABB95
1317,4,1056,00:00.0,9332,9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,70,70,0x0000000001FABB96
1318,4,1056,00:00.0,9332,9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,748,748,0x0000000001FABB97
1319,4,1057,00:00.0,5891,5891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,71,71,0x0000000001FABB98
1320,4,1058,00:00.0,13858,13858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,72,72,0x0000000001FABB99
1321,4,1058,00:00.0,13887,13887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Weather Windows new lease,NULL,NULL,NULL,NULL,NULL,NULL,73,73,0x0000000001FABB9A
1322,3,880,00:00.0,57401,57401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,2,45:08.6,2,45:08.6,NULL,1115,1115,0x0000000001FABB9F
1323,3,880,00:00.0,57401,57401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,2,45:08.6,2,45:08.6,NULL,1116,1116,0x0000000001FABBA0
1324,3,880,00:00.0,57403,57403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,2,45:08.7,2,45:08.7,NULL,1117,1117,0x0000000001FABBA1
1325,480,85,00:00.0,56584,56584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1053,1053,0x0000000001FABD94
1326,480,85,00:00.0,56584,56584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1054,1054,0x0000000001FABD95
1327,480,86,00:00.0,30719,30719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1055,1055,0x0000000001FABD96
1328,480,87,00:00.0,77815,77815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1056,1056,0x0000000001FABD97
1329,480,87,00:00.0,77815,77815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1057,1057,0x0000000001FABD98
1330,480,87,00:00.0,78165,78165,350,350,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1058,1058,0x0000000001FABD99
1331,4,1059,00:00.0,1160,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,79,79,0x0000000001FABE20
1332,4,1060,00:00.0,10104,10104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,80,80,0x0000000001FABE21
1333,4,1061,00:00.0,12155,12155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,81,81,0x0000000001FABE22
1334,4,1062,00:00.0,11835,11835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,82,82,0x0000000001FABE23
1335,4,1066,00:00.0,21330,21330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,83,83,0x0000000001FABE24
1336,4,1067,00:00.0,11137,11137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,84,84,0x0000000001FABE25
1337,4,1068,00:00.0,11582,11582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,85,85,0x0000000001FABE26
1338,4,1069,00:00.0,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,86,86,0x0000000001FABE27
1339,4,1070,00:00.0,4977,4977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,87,87,0x0000000001FABE28
1340,4,1071,00:00.0,942,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,88,88,0x0000000001FABE29
1341,4,1072,00:00.0,2110,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,89,89,0x0000000001FABE2A
1342,4,1073,00:00.0,10943,10943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,90,90,0x0000000001FABE2B
1343,4,1074,00:00.0,14211,14211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,91,91,0x0000000001FABE2C
1344,4,1075,00:00.0,4992,4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,92,92,0x0000000001FABE2D
1345,4,1076,00:00.0,11294,11294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,93,93,0x0000000001FABE2E
1346,4,1077,00:00.0,5273,5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,94,94,0x0000000001FABE2F
1347,4,1077,00:00.0,5576,5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Magnum new lease expansion,NULL,NULL,NULL,NULL,NULL,NULL,95,95,0x0000000001FABE30
1348,4,1078,00:00.0,4460,4460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,96,96,0x0000000001FABE31
1349,4,1079,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,97,97,0x0000000001FABE32
1350,4,1081,00:00.0,5928,5928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,98,98,0x0000000001FABE33
1351,4,1082,00:00.0,10185,10185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,99,99,0x0000000001FABE34
1352,4,1082,00:00.0,9882,9882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,100,100,0x0000000001FABE35
1353,4,1059,00:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,755,755,0x0000000001FABE36
1354,4,1060,00:00.0,6163,6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,756,756,0x0000000001FABE37
1355,4,1063,00:00.0,1833,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,757,757,0x0000000001FABE38
1356,4,1064,00:00.0,2493,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,758,758,0x0000000001FABE39
1357,4,1065,00:00.0,775,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,759,759,0x0000000001FABE3A
1358,4,1078,00:00.0,4110,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,760,760,0x0000000001FABE3B
1359,4,1079,00:00.0,2850,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,761,761,0x0000000001FABE3C
1360,4,1080,00:00.0,350,350,350,350,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1052,1052,0x0000000001FABE3D
1364,4,1083,00:00.0,44449,44449,44449,44449,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,158,158,0x0000000001FAC37B
1365,4,1084,00:00.0,30121,30121,30121,30121,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,157,157,0x0000000001FAC37C
1366,4,1085,00:00.0,28221,28221,28221,28221,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,159,159,0x0000000001FAC37D
1367,4,1086,00:00.0,30123,30123,30123,30123,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,160,160,0x0000000001FAC37E
1368,4,1087,00:00.0,119045,119045,119045,119045,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,161,161,0x0000000001FAC37F
1370,480,88,00:00.0,3805,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1070,1070,0x0000000001FAC4A7
1371,480,88,00:00.0,7669,7669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1071,1071,0x0000000001FAC4A8
1372,480,88,00:00.0,47645,47645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1072,1072,0x0000000001FAC4A9
1373,480,88,00:00.0,46788,46788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1073,1073,0x0000000001FAC4AA
1374,480,88,00:00.0,46533,46533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1074,1074,0x0000000001FAC4AB
1375,480,88,00:00.0,45694,45694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1075,1075,0x0000000001FAC4AC
1376,480,88,00:00.0,44782,44782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1076,1076,0x0000000001FAC4AD
1377,480,89,00:00.0,2580,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1077,1077,0x0000000001FAC4AE
1378,480,89,00:00.0,3458,3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1078,1078,0x0000000001FAC4AF
1379,480,89,00:00.0,4276,4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1079,1079,0x0000000001FAC4B0
1380,480,89,00:00.0,5171,5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1080,1080,0x0000000001FAC4B1
1381,480,89,00:00.0,4255,4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1081,1081,0x0000000001FAC4B2
1382,4,1088,00:00.0,4335,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000001FAC508
1383,4,1089,00:00.0,4182,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0x0000000001FAC509
1384,4,1089,00:00.0,3325,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Demise for Kids w/o Limits,NULL,NULL,NULL,NULL,NULL,NULL,3,3,0x0000000001FAC50A
1385,4,1089,00:00.0,3330,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titan Glass New lease expansion,NULL,NULL,NULL,NULL,NULL,NULL,4,4,0x0000000001FAC50B
1386,4,1090,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Demise for Kids w/o Limits lease,NULL,NULL,NULL,NULL,NULL,NULL,5,5,0x0000000001FAC50C
1387,4,1091,00:00.0,860,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,6,6,0x0000000001FAC50D
1388,4,1092,00:00.0,6949,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,7,7,0x0000000001FAC50E
1389,4,1092,00:00.0,6689,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,8,8,0x0000000001FAC50F
1390,4,1093,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,9,9,0x0000000001FAC510
1391,4,1093,00:00.0,874,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,10,10,0x0000000001FAC511
1392,4,1093,00:00.0,1769,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,11,11,0x0000000001FAC512
1393,4,1094,00:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,12,12,0x0000000001FAC513
1394,4,1095,00:00.0,4284,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,13,13,0x0000000001FAC514
