HMY,HTAX,HUSUALACCT,SCODE,SADDR1,IENTTYPE,ITYPE,SADDR2,SCITY,SSTATE,SZIPCODE,SEXTRAADDRLINE,FSALESTAX,ILATETYPE,DLATEPERCENT,SLATEMIN,SLATEPERDAY,BCOMMTYPE,DCOMMAMT,SCOMMMIN,BCOMMPOSTED,SCOMMPOSTEDAMT,SCASHRESERVE,DTMGMTDATE,IENDOFYEAR,BEXCLUDE,BACCRUAL,BSITE,BASSOCIATION,IPROPTYPE,SMAINTLIMIT,DWOCOMM,IPORTFOLIO,DPPRICE,ITYPERES,SNCREIF,HIDEALLEASE,IRERENT,SACQUIRE,SDISPOSE,HPAYER,DGSTRATE,HPROPSTORAGE,HMVENDOR,CNSFFEE,HNSFCHGCODE,SPROPSTORATTN,SADDR3,SADDR4,HCOUNTRY,iPropReportingType,dtStamp,sPeriod,bInactive,dtInactive,hLegalEntity,sHmProjectType,iUnitTypes,iTypeCommercial,iTypeCondo,iTypeStudent,iTypeSenior,iTypeMilitary,iTypeAffordable,iTypePublicHousing,iTypeCoop,iTypeAssociation,iSubTypeAssoc,iTypeInternational,hcompany,iType2,hUserCreatedBy,hUserModifiedBy,dtCreated,dtLastModified,dtNCREIFInService,dSalesPrice,hCommMLA,HESTATE,bEstate,iTypeCSH,hForeigndb,sExtReference,dtNCREIFStopSubmission,bSiteStuff,tRowVersion,iMktRentalType,hMktRecExpPool,hIncTable,dtEffective,bExcludeModels,bVendorCafe,dtVCSync,iTypeStorage,bResidentScreening,dtResidentScreeningSync,hIncentiveRateId,hCopyFrom,iTypeSFH
705,NULL,NULL,lt_2795 ,FEI-Brent Investment Inc. #2,NULL,3,FEI-Brent Investment Inc. #2,Vancouver,BC,V6C 3L6,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,c/o Haywood Securities Inc.,700 - 200 Burrard Street,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:13.5,59:21.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006372,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
706,NULL,NULL,lt_2796 ,Heronbrook Foundation,NULL,3,Heronbrook Foundation,Langley,BC,V2Z 2H9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3326 236th Street,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:13.6,40:13.6,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006373,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
707,NULL,NULL,lt_2797 ,Julie Turcotte,NULL,3,Julie Turcotte,Toronto,ON,M4Y 3C3,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35 Hyaden Street Unit 3102,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:13.6,40:13.6,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006374,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
708,NULL,NULL,lt_2798 ,Linden Capital Inc.,NULL,3,Linden Capital Inc.,Vancouver,BC,V6R 1A7,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3553 Point Grey Road,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:13.7,40:13.7,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006375,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
709,NULL,NULL,lt_2799 ,Maria Hodge,NULL,3,Maria Hodge,Calgary,AB,T3Z 2Z4,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28 Wolfwillow Ridge,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:13.7,40:13.7,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006376,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
710,NULL,NULL,lt_2800 ,O'Dea Investment Trust,NULL,3,O'Dea Investment Trust,North Vancouver,BC,V7G 2N8,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1671 Coldwell Road,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:13.8,40:13.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006377,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
711,NULL,NULL,lt_2801 ,Relling Family Foundation,NULL,3,Relling Family Foundation,Vancouver,BC,V6C 3L6,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,700 - 200 Burrard Street,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:13.8,40:13.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006378,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
712,NULL,NULL,lt_2802 ,Richard Bradshaw,NULL,3,Richard Bradshaw,Vancouver,BC,V6R 1B9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4676 NW Marine Drive,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:13.9,40:13.9,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006379,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
713,NULL,NULL,lt_2803 ,Stephen Kerr,NULL,3,Stephen Kerr,North Vancouver,BC,V7R 1N7,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,940 Melbourne Avenue,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:13.9,40:13.9,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400637A,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
714,NULL,NULL,lt_2804 ,Radsport Holdings,NULL,3,Thomas Relling,West Vancouver,BC,V7V 3A9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3010 Rosebery Avenue,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:14.0,49:17.7,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400637B,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
715,NULL,NULL,lt_2805 ,Todd MacDonald,NULL,3,Todd MacDonald,Gibsons,BC,V0N 1V3,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1408 Ocean Beah Esplanade,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:14.0,40:14.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400637C,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
716,NULL,NULL,lt_2806 ,Wayne Drier,NULL,3,Wayne Drier,Vancouver,BC,V6R 1W2,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3461 7th Avenue West,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:14.1,40:14.1,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400637D,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
717,NULL,NULL,lt_2791 ,No. 176 Sailview Ventures Ltd.,NULL,3,No. 176 Sailview Ventures Ltd.,Vancouver,BC,V6C 2C6,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suite 4101 - 1077 West Cordova Street,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:14.1,40:14.1,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400637E,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
718,NULL,NULL,lt_2759 ,available for new investor,NULL,3,available for new investor,,AB,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,142,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:14.2,40:14.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x000000000400637F,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
719,NULL,NULL,lt_2427 ,LCC MR Venture I GP Inc.,NULL,3,LCC MR Venture I GP Inc.,Vancouver,BC,V6B 4M9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,950-475 West Georgia Street,,1,NULL,NULL,NULL,0,NULL,156,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:14.2,40:14.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006380,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
720,NULL,NULL,lt_2428 ,LCC MR Venture I LP,NULL,3,LCC MR Venture I LP,Vancouver,BC,V6B 4M9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,950-475 West Georgia Street,,1,NULL,NULL,NULL,-1,00:00.0,157,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,40:14.3,32:04.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006381,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
721,NULL,NULL,lt_2429 ,Sanctuary on Broadway LP,NULL,3,Sanctuary on Broadway LP,North Vancouver,BC,V7P 1B7,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,"Suite 200, 1801 Welch Street",,1,NULL,NULL,NULL,-1,00:00.0,158,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,174,40:14.3,32:17.6,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006382,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
722,NULL,NULL,lt_2430 ,LCC MR Venture II LP,NULL,3,LCC MR Venture II LP,Vancouver,BC,V6B 4M9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,950-475 West Georgia St.,,1,NULL,NULL,NULL,0,NULL,159,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:14.4,40:14.4,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084EB0,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
723,NULL,NULL,lt_2431 ,LCC MR GP Inc.,NULL,3,LCC MR GP Inc.,Vancouver,BC,V6B 4M9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,950-475 West Georgia St.,,1,NULL,NULL,NULL,0,NULL,160,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:14.4,40:14.4,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006383,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
724,NULL,NULL,lt_2432 ,1317863 Limited Partnership (Louise Court),NULL,3,1317863 Limited Partnership,Vancouver,BC,V6B 4M9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,950-475 West Georgia Street,,1,NULL,NULL,NULL,0,NULL,161,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,40:14.5,24:06.1,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006384,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
725,NULL,NULL,lt_3047 ,Standens Property,NULL,3,1222 58 Avenue Southeast,Calgary,AB,T2H 2E9,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0,0,19550000,0,NULL,0,0,00:00.0,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,0,NULL,125,,NULL,1,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,00:12.3,20:25.2,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004084E61,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
726,NULL,NULL,lt_3072 ,Frank Nighbor Place,NULL,3,50 Frank Nighbor Place,Ottawa,ON,K2V 1B9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,-1,00:00.0,131,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,174,00:38.6,12:05.8,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006385,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
727,NULL,NULL,lt_3046 ,5757 CSF Property ,NULL,3,,,,,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,,,NULL,1,NULL,NULL,NULL,-1,00:00.0,122,,NULL,1,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,00:59.6,18:49.3,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006386,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
728,NULL,NULL,lt_5009p,Silva,NULL,3,705 West 3rd Street,North Vancouver,BC,V7M 3E3,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0,0,10900000,0,NULL,0,0,00:00.0,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,0,NULL,182,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,01:21.5,19:53.6,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000003D6584C,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
729,NULL,NULL,lt_5010p,Linx,NULL,3,2246 East Broadway,Vancouver,BC,V5N 1W9,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,0,0,0,9816000,0,NULL,0,0,00:00.0,NULL,NULL,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,0,NULL,183,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,2,01:47.3,18:39.5,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040063B0,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
730,NULL,NULL,lt_4101 ,Louise Court Apartments ,NULL,3,1777 Frances Street,Vancouver,BC,V5L 4Y6,NULL,NULL,0,0,0,0,NULL,0,0,NULL,0,0,08:32.0,12,NULL,NULL,NULL,NULL,NULL,0,0,0,17382000,1,NULL,0,0,00:00.0,NULL,0,NULL,0,NULL,NULL,NULL,,,,1,NULL,NULL,NULL,0,NULL,2474,,NULL,0,0,0,0,0,0,0,0,0,0,1,NULL,0,3,100,51:03.7,10:48.0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x00000000040652FE,0,0,0,NULL,0,-1,25:38.0,0,NULL,NULL,NULL,NULL,NULL
731,NULL,NULL,lt_2433 ,Louise Court Holdings Ltd. ,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,161,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,51:44.1,51:44.1,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006387,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
738,NULL,NULL,.hopewel,Hopewell Managed Properties,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,31:58.1,31:58.1,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,0x0000000003D65850,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
739,NULL,NULL,.hwcomm ,Hopewell Commercial Properties,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,31:58.3,31:58.3,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,0x0000000003D65851,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
740,NULL,NULL,.lotltd ,Lotus - LTD,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,31:58.4,31:58.4,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,0x0000000003D65852,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
741,NULL,NULL,.lotus  ,Lotus - Entities,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,31:58.7,51:30.8,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,0x0000000003D65853,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
742,NULL,NULL,.lotusgp,Lotus - General Partnerships,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,31:59.9,31:59.9,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,0x0000000003D65854,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
743,NULL,NULL,.lotuslp,Lotus - Limited Partnerships,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,32:00.3,32:00.3,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,0x0000000003D65855,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
744,NULL,NULL,bstk_bld,NULL,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,32:01.0,32:01.0,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,0x0000000003D65856,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
747,NULL,NULL,p0000001,All Properties,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,33:43.2,33:43.2,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,0x0000000003D65857,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
748,NULL,NULL,.acq_am ,Lotus Acq/Asset Manager,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,35:13.6,35:13.6,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,0x0000000003D65858,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
749,NULL,NULL,.all    ,All Entities and Properties,NULL,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,NULL,NULL,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,35:13.9,50:40.2,NULL,0,0,NULL,0,0,0,NULL,NULL,NULL,0x0000000003D65859,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
750,NULL,NULL,lt_2820 ,Payslate Inc.,NULL,3,,,,,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,1,NULL,NULL,NULL,0,NULL,184,,NULL,0,0,0,0,0,0,0,0,0,0,0,NULL,0,3,3,01:23.5,11:00.1,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0x0000000004006388,0,0,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
